model,rebalance_number,decision_date,effective_start_date,segment_end_date,ticker,forecast_vol,pre_trade_weight,raw_weight,capped_weight,final_weight,cash_weight,risky_weight_sum,portfolio_scaler,ex_ante_vol_before_scale,ex_ante_vol_after_scale,turnover,transaction_cost
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,IWM,0.2027928233146667,0.034202324687248035,0.03522243551870579,0.03522243551870579,0.03522243551870579,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,LQD,0.0875723138451576,0.0830891651905034,0.08156524395925979,0.08156524395925979,0.08156524395925979,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,QQQ,0.1706090122461319,0.03888671459012488,0.04186682197393173,0.04186682197393173,0.04186682197393173,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,SPY,0.1291180551052093,0.05908700611484107,0.05532035885327522,0.05532035885327522,0.05532035885327522,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,TLT,0.1687391996383667,0.039251311929566116,0.0423307515868592,0.0423307515868592,0.0423307515868592,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,XLE,0.2006451934576034,0.0344293342266027,0.03559944307545268,0.03559944307545268,0.03559944307545268,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,XLF,0.1186366453766822,0.04753748529414787,0.06020784825951474,0.06020784825951474,0.06020784825951474,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,XLK,0.187630221247673,0.03210079088365759,0.038068798807354864,0.038068798807354864,0.038068798807354864,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,3,2024-02-29,2024-03-01,2024-04-01,XLV,0.1101779714226722,0.044472671831659906,0.0648301747674699,0.0648301747674699,0.0648301747674699,0.1958970273684989,0.8041029726315011,1.0,0.06082259137763655,0.06082259137763655,0.08369738176098056,8.369738176098056e-05
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,DBC,0.0973775386810302,0.07152568773857614,0.07335220462137866,0.07335220462137866,0.07335220462137866,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,EEM,0.1666814386844635,0.04489719940285168,0.0428533446749217,0.0428533446749217,0.0428533446749217,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,EFA,0.1325312852859497,0.050144867875990595,0.05389563020871414,0.05389563020871414,0.05389563020871414,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,GLD,0.1214811578392982,0.07106074647142518,0.058798066053223644,0.058798066053223644,0.058798066053223644,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,HYG,0.0443735755980014,0.11623925146831948,0.16097096180770384,0.16097096180770384,0.16097096180770384,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,IWM,0.2137248665094375,0.03523752852233215,0.033420805260120416,0.033420805260120416,0.033420805260120416,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,LQD,0.0709512308239936,0.08005284007735042,0.10067277283147061,0.10067277283147061,0.10067277283147061,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,QQQ,0.2204877585172653,0.04146667672794467,0.03239570845516043,0.03239570845516043,0.03239570845516043,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,SPY,0.1456589549779892,0.0556560597865246,0.04903822867558341,0.04903822867558341,0.04903822867558341,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,TLT,0.1563681066036224,0.04085821420680628,0.045679757196034704,0.045679757196034704,0.045679757196034704,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,XLE,0.1846891343593597,0.03866951877072383,0.03867502637680296,0.03867502637680296,0.03867502637680296,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,XLF,0.1252540796995163,0.06124466747510413,0.05702694203648144,0.05702694203648144,0.05702694203648144,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,XLK,0.2576958835124969,0.03754918996518842,0.027718165480554727,0.027718165480554727,0.027718165480554727,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,4,2024-04-01,2024-04-02,2024-04-30,XLV,0.1345775574445724,0.06422016634657454,0.053076138982527055,0.053076138982527055,0.053076138982527055,0.17242624733932221,0.8275737526606778,1.0,0.052878584829943405,0.052878584829943405,0.13276080798371073,0.00013276080798371072
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,DBC,0.1588848829269409,0.07551510277117221,0.04495617840585628,0.04495617840585628,0.04495617840585628,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,EEM,0.1413618624210357,0.04345587017193246,0.05052888396152195,0.05052888396152195,0.05052888396152195,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,EFA,0.1382799744606018,0.05331430254972307,0.051655036607576595,0.051655036607576595,0.051655036607576595,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,GLD,0.1142610982060432,0.061024014222046986,0.06251346481876682,0.06251346481876682,0.06251346481876682,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,HYG,0.0556605979800224,0.16231819594960983,0.12832878916286247,0.12832878916286247,0.12832878916286247,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,IWM,0.2044484168291092,0.03199455036418398,0.0349372093638054,0.0349372093638054,0.0349372093638054,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,LQD,0.0878109708428382,0.10012170622270408,0.08134356190687429,0.08134356190687429,0.08134356190687429,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,QQQ,0.1880111843347549,0.03147035460835337,0.03799166080534469,0.03799166080534469,0.03799166080534469,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,SPY,0.1386641710996627,0.04799248460395083,0.05151191606462874,0.05151191606462874,0.05151191606462874,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,TLT,0.1864902377128601,0.04432717207247375,0.03830150698748657,0.03830150698748657,0.03830150698748657,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,XLE,0.1779660284519195,0.038713693978916726,0.04013607094000474,0.04013607094000474,0.04013607094000474,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,XLF,0.1320814937353134,0.055934078883109056,0.054079166890489395,0.054079166890489395,0.054079166890489395,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,XLK,0.1901403814554214,0.026517927984288134,0.03756622916280303,0.03756622916280303,0.03756622916280303,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,5,2024-04-30,2024-05-01,2024-05-30,XLV,0.1166829168796539,0.051767452231994616,0.06121596317500569,0.06121596317500569,0.06121596317500569,0.22493436174697323,0.7750656382530268,1.0,0.05846252754178094,0.05846252754178094,0.13633136861386036,0.00013633136861386036
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,DBC,0.1521247178316116,0.04424047586550427,0.04695395491719921,0.04695395491719921,0.04695395491719921,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,EEM,0.1835173964500427,0.051104713857612456,0.03892196206478757,0.03892196206478757,0.03892196206478757,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,EFA,0.148899108171463,0.05280786011058298,0.047971121053538276,0.047971121053538276,0.047971121053538276,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,GLD,0.1390653699636459,0.06277535127705922,0.05136330593823904,0.05136330593823904,0.05136330593823904,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,HYG,0.050511460751295,0.12768114162120234,0.14141062318563052,0.14141062318563052,0.14141062318563052,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,IWM,0.2042604982852935,0.03575008895979493,0.03496935140577506,0.03496935140577506,0.03496935140577506,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,LQD,0.0792232900857925,0.0813215071448505,0.09016107681367436,0.09016107681367436,0.09016107681367436,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,QQQ,0.1917316019535064,0.039692742887735145,0.037254459202762186,0.037254459202762186,0.037254459202762186,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,SPY,0.1443707942962646,0.052684847601540685,0.049475776438544915,0.049475776438544915,0.049475776438544915,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,TLT,0.1349520534276962,0.038452455092758,0.0529288511099544,0.0529288511099544,0.0529288511099544,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,XLE,0.2158015668392181,0.03834175529348744,0.03309919036954395,0.03309919036954395,0.03309919036954395,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,XLF,0.1640152484178543,0.05402228682109351,0.043549957773801655,0.043549957773801655,0.043549957773801655,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,XLK,0.208598792552948,0.03945462665308024,0.03424208287804012,0.03424208287804012,0.03424208287804012,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,6,2024-05-30,2024-05-31,2024-07-01,XLV,0.1580328494310379,0.06069545779606483,0.04519855946768922,0.04519855946768922,0.04519855946768922,0.2524997273808195,0.7475002726191805,1.0,0.053622348171213086,0.053622348171213086,0.11104289096747284,0.00011104289096747284
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,DBC,0.1609691828489303,0.04670236248959199,0.044374065994735895,0.044374065994735895,0.044374065994735895,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,EEM,0.1515618413686752,0.03918194632585494,0.04712833440365834,0.04712833440365834,0.04712833440365834,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,EFA,0.1309211254119873,0.04707353513950935,0.054558476490174854,0.054558476490174854,0.054558476490174854,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,GLD,0.1224608495831489,0.050528014217208164,0.058327679149467765,0.058327679149467765,0.058327679149467765,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,HYG,0.0505797378718853,0.14089191857459343,0.14121973429260284,0.14121973429260284,0.14121973429260284,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,IWM,0.181995615363121,0.03417096139775638,0.03924741334347854,0.03924741334347854,0.03924741334347854,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,LQD,0.0739881843328476,0.08949877749307356,0.09654051126222891,0.09654051126222891,0.09654051126222891,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,QQQ,0.1758511513471603,0.03935739668780604,0.04061876813507987,0.04061876813507987,0.04061876813507987,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,SPY,0.1324688643217086,0.05118825395467298,0.05392102649502818,0.05392102649502818,0.05392102649502818,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,TLT,0.13728828728199,0.05269636128581902,0.05202816120930784,0.05202816120930784,0.05202816120930784,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,XLE,0.2015153765678405,0.033068931010551035,0.035445717664391176,0.035445717664391176,0.035445717664391176,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,XLF,0.1458054929971695,0.04337934560863974,0.04898894407905336,0.04898894407905336,0.04898894407905336,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,XLK,0.1913684159517288,0.03682676644212378,0.03732516208243514,0.03732516208243514,0.03732516208243514,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,7,2024-07-01,2024-07-02,2024-07-31,XLV,0.1116533726453781,0.045889695349725895,0.0639735009666349,0.0639735009666349,0.0639735009666349,0.18630250443172225,0.8136974955682778,1.0,0.05788887683054044,0.05788887683054044,0.06923622273408585,6.923622273408585e-05
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,DBC,0.1605735719203949,0.04172575462228566,0.044483391989301006,0.044483391989301006,0.044483391989301006,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,EEM,0.1397342681884765,0.04646137855330944,0.05111743336446796,0.05111743336446796,0.05111743336446796,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,EFA,0.1292527765035629,0.054748405304363465,0.055262697917055945,0.055262697917055945,0.055262697917055945,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,GLD,0.1347851604223251,0.06006526368890496,0.05299438840652994,0.05299438840652994,0.05299438840652994,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,HYG,0.0369724482297897,0.14166109968153257,0.19319405354125158,0.19319405354125158,0.19319405354125158,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,IWM,0.1741926223039627,0.04279116319255991,0.04100550900710937,0.04100550900710937,0.04100550900710937,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,LQD,0.0838300138711929,0.09767383938604074,0.08520644114209902,0.08520644114209902,0.08520644114209902,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,QQQ,0.1956972032785415,0.03890542761808346,0.03649953613639796,0.03649953613639796,0.03649953613639796,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,SPY,0.1141410917043685,0.05336611170832544,0.06257919068583577,0.06257919068583577,0.06257919068583577,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,TLT,0.1587211489677429,0.05375978227456871,0.04500255441263719,0.04500255441263719,0.04500255441263719,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,XLE,0.1911431550979614,0.035498046818025736,0.037369149521448514,0.037369149521448514,0.037369149521448514,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,XLF,0.1614777892827987,0.05096272079062107,0.04423430104277523,0.04423430104277523,0.04423430104277523,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,XLK,0.2153550833463668,0.0351076215889141,0.03316781304562435,0.03316781304562435,0.03316781304562435,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,8,2024-07-31,2024-08-01,2024-08-29,XLV,0.1074254214763641,0.06471926053267515,0.0664913113180452,0.0664913113180452,0.0664913113180452,0.15139222846942113,0.8486077715305789,1.0,0.058165649135832886,0.058165649135832886,0.1134724464634084,0.0001134724464634084
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,DBC,0.136179506778717,0.04349885498461086,0.05245177715663069,0.05245177715663069,0.05245177715663069,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,EEM,0.1496037393808365,0.05086571591256683,0.04774517784394437,0.04774517784394437,0.04774517784394437,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,EFA,0.1390026956796646,0.056262197546482914,0.05138646490222064,0.05138646490222064,0.05138646490222064,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,GLD,0.1530717760324478,0.053809700384797605,0.04666344984030902,0.04666344984030902,0.04666344984030902,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,HYG,0.0426486358046531,0.19370460718670904,0.16748149168414517,0.16748149168414517,0.16748149168414517,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,IWM,0.175054982304573,0.03957901223034324,0.04080350669728152,0.04080350669728152,0.04080350669728152,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,LQD,0.0799859911203384,0.08595315942338126,0.08930135193437512,0.08930135193437512,0.08930135193437512,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,QQQ,0.2009174078702926,0.03601149972505986,0.0355512109108455,0.0355512109108455,0.0355512109108455,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,SPY,0.1276800781488418,0.06264215072746003,0.05594339576241821,0.05594339576241821,0.05594339576241821,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,TLT,0.1762438118457794,0.045866817525059944,0.04052827198896173,0.04052827198896173,0.04052827198896173,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,XLE,0.19861701130867,0.03600291689400845,0.035962967601785405,0.035962967601785405,0.035962967601785405,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,XLF,0.1596981883049011,0.04524874522074714,0.04472722714436662,0.04472722714436662,0.04472722714436662,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,XLK,0.2518270015716553,0.03254925351153594,0.028364143234357268,0.028364143234357268,0.028364143234357268,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,9,2024-08-29,2024-08-30,2024-09-30,XLV,0.127834141254425,0.06850728204536051,0.055875973920307395,0.055875973920307395,0.055875973920307395,0.20721358937805123,0.7927864106219488,1.0,0.0654505607174509,0.0654505607174509,0.08476672099607892,8.476672099607892e-05
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,DBC,0.1548041105270385,0.05155486643276654,0.04614126277744771,0.04614126277744771,0.04614126277744771,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,EEM,0.167453184723854,0.049927221455290216,0.04265584530169661,0.04265584530169661,0.04265584530169661,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,EFA,0.13371042907238,0.051189329379692824,0.05342034419013477,0.05342034419013477,0.05342034419013477,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,GLD,0.1649902462959289,0.04804948151991943,0.04329260246115162,0.04329260246115162,0.04329260246115162,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,HYG,0.0431129820644855,0.16810901975124237,0.16567764048827188,0.16567764048827188,0.16567764048827188,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,IWM,0.1857931017875671,0.04078936013255783,0.038445222530512316,0.038445222530512316,0.038445222530512316,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
XGBOOST,10,2024-09-30,2024-10-01,2024-10-30,LQD,0.0548325404524803,0.08960917773192063,0.13026675554176412,0.13026675554176412,0.13026675554176412,0.19820727878779598,0.801792721212204,1.0,0.06805762608708449,0.06805762608708449,0.1068448435069742,0.0001068448435069742
